Date,ETH_Price,Signal,Return,Equity
2025-04-21 12:00:00+00:00,1626.1162109375,-1,8.1722412109375,-57.491943359375
2025-04-21 16:00:00+00:00,1623.3326416015627,-1,22.154174804687273,-35.33776855468773
2025-04-21 20:00:00+00:00,1574.962646484375,-1,51.153564453125,15.815795898437273
2025-04-22 00:00:00+00:00,1579.609130859375,1,-43.72351074218773,-27.907714843750455
2025-04-22 04:00:00+00:00,1578.926513671875,1,3.9638671875,-23.943847656250455
2025-04-22 08:00:00+00:00,1618.823486328125,1,39.21435546875,15.270507812499545
2025-04-22 12:00:00+00:00,1630.9110107421875,1,51.9844970703125,67.25500488281205
2025-04-22 16:00:00+00:00,1697.7569580078125,1,78.9334716796875,146.18847656249955
2025-04-22 20:00:00+00:00,1698.1915283203125,1,67.280517578125,213.46899414062455
2025-04-23 00:00:00+00:00,1758.286865234375,-1,-60.5299072265625,152.93908691406205
2025-04-23 04:00:00+00:00,1794.55712890625,-1,-96.3656005859375,56.573486328124545
2025-04-23 08:00:00+00:00,1788.2008056640625,-1,-29.9139404296875,26.659545898437045
2025-04-23 12:00:00+00:00,1795.182861328125,-1,-0.625732421875,26.033813476562045
2025-04-23 16:00:00+00:00,1790.4725341796875,-1,-2.271728515625,23.762084960937045
2025-04-23 20:00:00+00:00,1787.2203369140625,-1,7.9625244140625,31.724609374999545
2025-04-24 00:00:00+00:00,1795.5235595703125,1,5.051025390625,36.775634765624545
2025-04-24 04:00:00+00:00,1768.322509765625,1,-18.8978271484375,17.877807617187045
2025-04-24 08:00:00+00:00,1755.964599609375,1,-39.5589599609375,-21.681152343750455
2025-04-24 12:00:00+00:00,1754.3990478515623,1,-13.923461914062727,-35.60461425781318
2025-04-24 16:00:00+00:00,1765.9495849609375,1,9.9849853515625,-25.619628906250682
2025-04-24 20:00:00+00:00,1766.500732421875,1,12.101684570312727,-13.517944335937955
2025-04-25 00:00:00+00:00,1769.231689453125,1,3.2821044921875,-10.235839843750455
2025-04-25 04:00:00+00:00,1758.8743896484375,1,-7.6263427734375,-17.862182617187955
2025-04-25 08:00:00+00:00,1775.60107421875,1,6.369384765625,-11.492797851562955
2025-04-25 12:00:00+00:00,1789.09716796875,1,30.2227783203125,18.729980468749545
2025-04-25 16:00:00+00:00,1808.6754150390625,1,33.0743408203125,51.804321289062045
2025-04-25 20:00:00+00:00,1800.5076904296875,1,11.4105224609375,63.214843749999545
2025-04-26 00:00:00+00:00,1786.80078125,1,-21.8746337890625,41.340209960937045
2025-04-26 04:00:00+00:00,1798.17333984375,1,-2.3343505859375,39.005859374999545
2025-04-26 08:00:00+00:00,1802.0484619140625,1,15.2476806640625,54.253540039062045
2025-04-26 12:00:00+00:00,1787.5504150390625,1,-10.6229248046875,43.630615234374545
2025-04-26 16:00:00+00:00,1801.2921142578125,1,-0.75634765625,42.874267578124545
2025-04-26 20:00:00+00:00,1810.2049560546875,1,22.654541015625,65.52880859374955
2025-04-27 00:00:00+00:00,1822.1473388671875,1,20.855224609375,86.38403320312455
2025-04-27 04:00:00+00:00,1809.686767578125,1,-0.5181884765625,85.86584472656205
2025-04-27 08:00:00+00:00,1804.300537109375,1,-17.8468017578125,68.01904296874955
2025-04-27 12:00:00+00:00,1807.9591064453125,1,-1.7276611328125,66.29138183593705
2025-04-27 16:00:00+00:00,1794.809814453125,1,-9.49072265625,56.800659179687045
2025-04-27 20:00:00+00:00,1807.594482421875,1,-0.3646240234375,56.436035156249545
2025-04-28 00:00:00+00:00,1794.099853515625,1,-0.7099609375,55.726074218749545
2025-04-28 04:00:00+00:00,1785.0786132812498,1,-22.515869140625227,33.21020507812432
2025-04-28 08:00:00+00:00,1805.439208984375,1,11.33935546875,44.54956054687432
2025-04-28 12:00:00+00:00,1816.2994384765625,1,31.220825195312727,75.77038574218705
2025-04-28 16:00:00+00:00,1761.081298828125,1,-44.35791015625,31.412475585937045
2025-04-28 20:00:00+00:00,1798.9581298828125,1,-17.34130859375,14.071166992187045
2025-04-29 00:00:00+00:00,1798.762939453125,1,37.681640625,51.752807617187045
2025-04-29 04:00:00+00:00,1802.4559326171875,1,3.497802734375,55.250610351562045
2025-04-29 08:00:00+00:00,1821.5797119140625,1,22.8167724609375,78.06738281249955
2025-04-29 12:00:00+00:00,1830.2480468749998,1,27.792114257812273,105.85949707031182
2025-04-29 16:00:00+00:00,1815.9132080078125,1,-5.66650390625,100.19299316406182
2025-04-29 20:00:00+00:00,1823.9801025390623,1,-6.2679443359375,93.92504882812432
2025-04-30 00:00:00+00:00,1798.9666748046875,1,-16.946533203125,76.97851562499932
2025-04-30 04:00:00+00:00,1809.2255859375,1,-14.754516601562273,62.223999023437045
2025-04-30 08:00:00+00:00,1795.8963623046875,1,-3.0703125,59.153686523437045
2025-04-30 12:00:00+00:00,1815.831298828125,1,6.605712890625,65.75939941406205
2025-04-30 16:00:00+00:00,1764.911376953125,1,-30.9849853515625,34.774414062499545
2025-04-30 20:00:00+00:00,1787.5239257812498,1,-28.307373046875227,6.467041015624318
2025-05-01 00:00:00+00:00,1793.5863037109375,1,28.6749267578125,35.14196777343682
2025-05-01 04:00:00+00:00,1808.1986083984375,1,20.674682617187727,55.816650390624545
2025-05-01 08:00:00+00:00,1811.9892578125,1,18.4029541015625,74.21960449218705
2025-05-01 12:00:00+00:00,1845.57958984375,1,37.3809814453125,111.60058593749955
2025-05-01 16:00:00+00:00,1853.760498046875,1,41.771240234375,153.37182617187455
2025-05-01 20:00:00+00:00,1842.59521484375,-1,2.984375,156.35620117187455
2025-05-02 00:00:00+00:00,1839.820068359375,-1,13.9404296875,170.29663085937455
2025-05-02 04:00:00+00:00,1848.4256591796875,1,5.8304443359375,176.12707519531205
2025-05-02 08:00:00+00:00,1817.48388671875,1,-22.336181640625,153.79089355468705
2025-05-02 12:00:00+00:00,1833.1373291015625,1,-15.288330078125,138.50256347656205
2025-05-02 16:00:00+00:00,1840.9801025390625,1,23.4962158203125,161.99877929687455
2025-05-02 20:00:00+00:00,1838.936767578125,1,5.7994384765625,167.79821777343705
2025-05-03 00:00:00+00:00,1842.8648681640625,1,1.884765625,169.68298339843705
2025-05-03 04:00:00+00:00,1835.6036376953125,1,-3.3331298828125,166.34985351562455
2025-05-03 08:00:00+00:00,1827.505615234375,1,-15.3592529296875,150.99060058593705
2025-05-03 12:00:00+00:00,1824.63720703125,1,-10.9664306640625,140.02416992187455
2025-05-03 16:00:00+00:00,1835.3465576171875,1,7.8409423828125,147.86511230468705
2025-05-03 20:00:00+00:00,1839.0205078124998,1,14.383300781249773,162.24841308593682
2025-05-04 00:00:00+00:00,1833.3448486328125,1,-2.001708984375,160.24670410156182
2025-05-04 04:00:00+00:00,1833.814208984375,1,-5.206298828124773,155.04040527343705
2025-05-04 08:00:00+00:00,1840.518798828125,1,7.1739501953125,162.21435546874955
2025-05-04 12:00:00+00:00,1828.088623046875,1,-5.7255859375,156.48876953124955
2025-05-04 16:00:00+00:00,1830.6856689453125,1,-9.8331298828125,146.65563964843705
2025-05-04 20:00:00+00:00,1828.8760986328125,1,0.7874755859375,147.44311523437455
2025-05-05 00:00:00+00:00,1808.0111083984375,1,-22.674560546875,124.76855468749955
2025-05-05 04:00:00+00:00,1796.2403564453125,1,-32.6357421875,92.13281249999955
2025-05-05 08:00:00+00:00,1826.1749267578125,1,18.163818359375,110.29663085937455
2025-05-05 12:00:00+00:00,1806.0582275390625,1,9.81787109375,120.11450195312455
2025-05-05 16:00:00+00:00,1800.1544189453125,-1,26.0205078125,146.13500976562455
2025-05-05 20:00:00+00:00,1815.1666259765625,1,9.1083984375,155.24340820312455
2025-05-06 00:00:00+00:00,1819.8594970703125,1,19.705078125,174.94848632812455
2025-05-06 04:00:00+00:00,1806.581787109375,-1,8.5848388671875,183.53332519531205
2025-05-06 08:00:00+00:00,1806.2388916015625,-1,13.62060546875,197.15393066406205
2025-05-06 12:00:00+00:00,1767.8660888671875,1,-38.7156982421875,158.43823242187455
2025-05-06 16:00:00+00:00,1770.24169921875,1,-35.9971923828125,122.44104003906205
2025-05-06 20:00:00+00:00,1785.3970947265625,1,17.531005859375,139.97204589843705
2025-05-07 00:00:00+00:00,1815.48974609375,1,45.248046875,185.22009277343705
2025-05-07 04:00:00+00:00,1825.9298095703125,1,40.53271484375,225.75280761718705
2025-05-07 08:00:00+00:00,1838.277587890625,1,22.787841796875,248.54064941406205
2025-05-07 12:00:00+00:00,1835.6297607421873,1,9.699951171874773,258.2406005859368
2025-05-07 16:00:00+00:00,1818.496337890625,1,-19.78125,238.45935058593682
2025-05-07 20:00:00+00:00,1797.0858154296875,1,-38.54394531249977,199.91540527343705
2025-05-08 00:00:00+00:00,1811.4205322265625,1,-7.0758056640625,192.83959960937455
2025-05-08 04:00:00+00:00,1901.4769287109375,1,104.39111328125,297.23071289062455
2025-05-08 08:00:00+00:00,1928.429443359375,1,117.0089111328125,414.23962402343705
2025-05-08 12:00:00+00:00,1956.0797119140625,-1,-54.602783203125,359.63684082031205
2025-05-08 16:00:00+00:00,2050.999267578125,-1,-122.56982421875,237.06701660156205
2025-05-08 20:00:00+00:00,2127.5966796875,-1,-171.5169677734375,65.55004882812455
2025-05-09 00:00:00+00:00,2207.06396484375,-1,-156.064697265625,-90.51464843750045
2025-05-09 04:00:00+00:00,2204.022216796875,-1,-76.425537109375,-166.94018554687545
2025-05-09 08:00:00+00:00,2368.02099609375,-1,-160.95703125,-327.89721679687545
2025-05-09 12:00:00+00:00,2349.8134765625,-1,-145.791259765625,-473.68847656250045
2025-05-09 16:00:00+00:00,2300.79638671875,-1,67.224609375,-406.46386718750045
2025-05-09 20:00:00+00:00,2328.153076171875,-1,21.660400390625,-384.80346679687545
2025-05-10 00:00:00+00:00,2345.613525390625,-1,-44.817138671875,-429.62060546875045
2025-05-10 04:00:00+00:00,2340.643310546875,-1,-12.490234375,-442.11083984375045
2025-05-10 08:00:00+00:00,2405.835693359375,-1,-60.22216796875,-502.33300781250045
2025-05-10 12:00:00+00:00,2383.569091796875,-1,-42.92578125,-545.2587890625005
2025-05-10 16:00:00+00:00,2437.7763671875,-1,-31.940673828125,-577.1994628906255
2025-05-10 20:00:00+00:00,2500.261474609375,-1,-116.6923828125,-693.8918457031255
2025-05-11 00:00:00+00:00,2583.842529296875,-1,-146.066162109375,-839.9580078125005
2025-05-11 04:00:00+00:00,2538.134521484375,-1,-37.873046875,-877.8310546875005
2025-05-11 08:00:00+00:00,2474.4775390625,-1,109.364990234375,-768.4660644531255
2025-05-11 12:00:00+00:00,2532.9658203125,-1,5.168701171875,-763.2973632812505
2025-05-11 16:00:00+00:00,2464.07470703125,-1,10.40283203125,-752.8945312500005
2025-05-11 20:00:00+00:00,2509.71484375,-1,23.2509765625,-729.6435546875005
2025-05-12 00:00:00+00:00,2510.20458984375,1,46.1298828125,-683.5136718750005
2025-05-12 04:00:00+00:00,2518.9951171875,-1,-9.2802734375,-692.7939453125005
2025-05-12 08:00:00+00:00,2553.945556640625,-1,-43.740966796875,-736.5349121093755
2025-05-12 12:00:00+00:00,2531.1826171875,-1,-12.1875,-748.7224121093755
2025-05-12 16:00:00+00:00,2485.393310546875,-1,68.55224609375,-680.1701660156255
2025-05-12 20:00:00+00:00,2460.143798828125,-1,71.038818359375,-609.1313476562505
2025-05-13 00:00:00+00:00,2495.56689453125,1,10.173583984375,-598.9577636718755
2025-05-13 04:00:00+00:00,2426.87255859375,1,-33.271240234375,-632.2290039062505
2025-05-13 08:00:00+00:00,2460.52392578125,-1,35.04296875,-597.1860351562505
2025-05-13 12:00:00+00:00,2511.599853515625,1,84.727294921875,-512.4587402343755
2025-05-13 16:00:00+00:00,2566.568115234375,1,106.044189453125,-406.41455078125045
2025-05-13 20:00:00+00:00,2686.003662109375,-1,-174.40380859375,-580.8183593750005
2025-05-14 00:00:00+00:00,2680.369140625,-1,-113.801025390625,-694.6193847656255
2025-05-14 04:00:00+00:00,2644.173583984375,-1,41.830078125,-652.7893066406255
2025-05-14 08:00:00+00:00,2647.46337890625,-1,32.90576171875,-619.8835449218755
2025-05-14 12:00:00+00:00,2623.5029296875,-1,20.670654296875,-599.2128906250005
2025-05-14 16:00:00+00:00,2596.11376953125,-1,51.349609375,-547.8632812500005
2025-05-14 20:00:00+00:00,2607.26708984375,-1,16.23583984375,-531.6274414062505
2025-05-15 00:00:00+00:00,2610.502197265625,-1,-14.388427734375,-546.0158691406255
2025-05-15 04:00:00+00:00,2575.56396484375,-1,31.703125,-514.3127441406255
2025-05-15 08:00:00+00:00,2530.63671875,-1,79.865478515625,-434.44726562500045
2025-05-15 12:00:00+00:00,2553.64111328125,1,-21.9228515625,-456.37011718750045
2025-05-15 16:00:00+00:00,2564.81884765625,1,34.18212890625,-422.18798828125045
2025-05-15 20:00:00+00:00,2530.991943359375,1,-22.649169921875,-444.83715820312545
2025-05-16 00:00:00+00:00,2543.35205078125,1,-21.466796875,-466.30395507812545
2025-05-16 04:00:00+00:00,2581.93994140625,1,50.947998046875,-415.35595703125045
2025-05-16 08:00:00+00:00,2600.829833984375,1,57.477783203125,-357.87817382812545
2025-05-16 12:00:00+00:00,2620.876220703125,-1,-38.936279296875,-396.81445312500045
2025-05-16 16:00:00+00:00,2593.280517578125,-1,7.54931640625,-389.26513671875045
2025-05-16 20:00:00+00:00,2591.00244140625,-1,29.873779296875,-359.39135742187545
2025-05-17 00:00:00+00:00,2532.760009765625,-1,60.5205078125,-298.87084960937545
2025-05-17 04:00:00+00:00,2496.919677734375,-1,94.082763671875,-204.78808593750045
2025-05-17 08:00:00+00:00,2491.477294921875,1,-41.28271484375,-246.07080078125045
2025-05-17 12:00:00+00:00,2481.75732421875,1,-15.162353515625,-261.23315429687545
2025-05-17 16:00:00+00:00,2477.905029296875,1,-13.572265625,-274.80541992187545
2025-05-17 20:00:00+00:00,2471.7060546875,1,-10.05126953125,-284.85668945312545
2025-05-18 00:00:00+00:00,2475.73046875,1,-2.174560546875,-287.03125000000045
2025-05-18 04:00:00+00:00,2478.095947265625,1,6.389892578125,-280.64135742187545
2025-05-18 08:00:00+00:00,2510.15478515625,1,34.42431640625,-246.21704101562545
2025-05-18 12:00:00+00:00,2501.837158203125,1,23.7412109375,-222.47583007812545
2025-05-18 16:00:00+00:00,2578.764892578125,-1,-68.610107421875,-291.08593750000045
2025-05-18 20:00:00+00:00,2410.962646484375,1,-90.87451171875,-381.96044921875045
2025-05-19 00:00:00+00:00,2506.7529296875,-1,72.011962890625,-309.94848632812545
2025-05-19 04:00:00+00:00,2386.6416015625,1,-24.321044921875,-334.26953125000045
2025-05-19 08:00:00+00:00,2404.075927734375,1,-102.677001953125,-436.94653320312545
2025-05-19 12:00:00+00:00,2420.0,1,33.3583984375,-403.58813476562545
2025-05-19 16:00:00+00:00,2467.783447265625,1,63.70751953125,-339.88061523437545
2025-05-19 20:00:00+00:00,2514.39501953125,1,94.39501953125,-245.48559570312545
2025-05-20 00:00:00+00:00,2529.35791015625,1,61.574462890625,-183.91113281250045
2025-05-20 04:00:00+00:00,2553.480712890625,-1,-39.085693359375,-222.99682617187545
2025-05-20 08:00:00+00:00,2532.388671875,-1,-3.03076171875,-226.02758789062545
