Date,ETH_Price,Signal,Return,Equity
2025-04-27 00:00:00+00:00,1822.1473388671875,1,20.855224609375,95.58654785156205
2025-04-27 04:00:00+00:00,1809.686767578125,1,-0.5181884765625,95.06835937499955
2025-04-27 08:00:00+00:00,1804.300537109375,1,-17.8468017578125,77.22155761718705
2025-04-27 12:00:00+00:00,1807.9591064453125,1,-1.7276611328125,75.49389648437455
2025-04-27 16:00:00+00:00,1794.809814453125,1,-9.49072265625,66.00317382812455
2025-04-27 20:00:00+00:00,1807.594482421875,1,-0.3646240234375,65.63854980468705
2025-04-28 00:00:00+00:00,1794.099853515625,1,-0.7099609375,64.92858886718705
2025-04-28 04:00:00+00:00,1785.0786132812498,1,-22.515869140625227,42.41271972656182
2025-04-28 08:00:00+00:00,1805.439208984375,1,11.33935546875,53.75207519531182
2025-04-28 12:00:00+00:00,1816.2994384765625,1,31.220825195312727,84.97290039062455
2025-04-28 16:00:00+00:00,1761.081298828125,1,-44.35791015625,40.614990234374545
2025-04-28 20:00:00+00:00,1798.9581298828125,1,-17.34130859375,23.273681640624545
2025-04-29 00:00:00+00:00,1798.762939453125,1,37.681640625,60.955322265624545
2025-04-29 04:00:00+00:00,1802.4559326171875,1,3.497802734375,64.45312499999955
2025-04-29 08:00:00+00:00,1821.5797119140625,1,22.8167724609375,87.26989746093705
2025-04-29 12:00:00+00:00,1830.2480468749998,1,27.792114257812273,115.06201171874932
2025-04-29 16:00:00+00:00,1815.9132080078125,1,-5.66650390625,109.39550781249932
2025-04-29 20:00:00+00:00,1823.9801025390623,1,-6.2679443359375,103.12756347656182
2025-04-30 00:00:00+00:00,1798.9666748046875,1,-16.946533203125,86.18103027343682
2025-04-30 04:00:00+00:00,1809.2255859375,1,-14.754516601562273,71.42651367187455
2025-04-30 08:00:00+00:00,1795.8963623046875,1,-3.0703125,68.35620117187455
2025-04-30 12:00:00+00:00,1815.831298828125,1,6.605712890625,74.96191406249955
2025-04-30 16:00:00+00:00,1764.911376953125,1,-30.9849853515625,43.976928710937045
2025-04-30 20:00:00+00:00,1787.5239257812498,1,-28.307373046875227,15.669555664061818
2025-05-01 00:00:00+00:00,1793.5863037109375,1,28.6749267578125,44.34448242187432
2025-05-01 04:00:00+00:00,1808.1986083984375,1,20.674682617187727,65.01916503906205
2025-05-01 08:00:00+00:00,1811.9892578125,1,18.4029541015625,83.42211914062455
2025-05-01 12:00:00+00:00,1845.57958984375,1,37.3809814453125,120.80310058593705
2025-05-01 16:00:00+00:00,1853.760498046875,1,41.771240234375,162.57434082031205
2025-05-01 20:00:00+00:00,1842.59521484375,-1,2.984375,165.55871582031205
2025-05-02 00:00:00+00:00,1839.820068359375,-1,13.9404296875,179.49914550781205
2025-05-02 04:00:00+00:00,1848.4256591796875,1,5.8304443359375,185.32958984374955
2025-05-02 08:00:00+00:00,1817.48388671875,1,-22.336181640625,162.99340820312455
2025-05-02 12:00:00+00:00,1833.1373291015625,1,-15.288330078125,147.70507812499955
2025-05-02 16:00:00+00:00,1840.9801025390625,1,23.4962158203125,171.20129394531205
2025-05-02 20:00:00+00:00,1838.936767578125,1,5.7994384765625,177.00073242187455
2025-05-03 00:00:00+00:00,1842.8648681640625,1,1.884765625,178.88549804687455
2025-05-03 04:00:00+00:00,1835.6036376953125,1,-3.3331298828125,175.55236816406205
2025-05-03 08:00:00+00:00,1827.505615234375,1,-15.3592529296875,160.19311523437455
2025-05-03 12:00:00+00:00,1824.63720703125,1,-10.9664306640625,149.22668457031205
2025-05-03 16:00:00+00:00,1835.3465576171875,1,7.8409423828125,157.06762695312455
2025-05-03 20:00:00+00:00,1839.0205078124998,1,14.383300781249773,171.45092773437432
2025-05-04 00:00:00+00:00,1833.3448486328125,1,-2.001708984375,169.44921874999932
2025-05-04 04:00:00+00:00,1833.814208984375,1,-5.206298828124773,164.24291992187455
2025-05-04 08:00:00+00:00,1840.518798828125,1,7.1739501953125,171.41687011718705
2025-05-04 12:00:00+00:00,1828.088623046875,1,-5.7255859375,165.69128417968705
2025-05-04 16:00:00+00:00,1830.6856689453125,1,-9.8331298828125,155.85815429687455
2025-05-04 20:00:00+00:00,1828.8760986328125,1,0.7874755859375,156.64562988281205
2025-05-05 00:00:00+00:00,1808.0111083984375,1,-22.674560546875,133.97106933593705
2025-05-05 04:00:00+00:00,1796.2403564453125,1,-32.6357421875,101.33532714843705
2025-05-05 08:00:00+00:00,1826.1749267578125,1,18.163818359375,119.49914550781205
2025-05-05 12:00:00+00:00,1806.0582275390625,1,9.81787109375,129.31701660156205
2025-05-05 16:00:00+00:00,1800.1544189453125,-1,26.0205078125,155.33752441406205
2025-05-05 20:00:00+00:00,1815.1666259765625,1,9.1083984375,164.44592285156205
2025-05-06 00:00:00+00:00,1819.8594970703125,1,19.705078125,184.15100097656205
2025-05-06 04:00:00+00:00,1806.581787109375,-1,8.5848388671875,192.73583984374955
2025-05-06 08:00:00+00:00,1806.2388916015625,-1,13.62060546875,206.35644531249955
2025-05-06 12:00:00+00:00,1767.8660888671875,1,-38.7156982421875,167.64074707031205
2025-05-06 16:00:00+00:00,1770.24169921875,1,-35.9971923828125,131.64355468749955
2025-05-06 20:00:00+00:00,1785.3970947265625,1,17.531005859375,149.17456054687455
2025-05-07 00:00:00+00:00,1815.48974609375,1,45.248046875,194.42260742187455
2025-05-07 04:00:00+00:00,1825.9298095703125,1,40.53271484375,234.95532226562455
2025-05-07 08:00:00+00:00,1838.277587890625,1,22.787841796875,257.74316406249955
2025-05-07 12:00:00+00:00,1835.6297607421873,1,9.699951171874773,267.4431152343743
2025-05-07 16:00:00+00:00,1818.496337890625,1,-19.78125,247.66186523437432
2025-05-07 20:00:00+00:00,1797.0858154296875,1,-38.54394531249977,209.11791992187455
2025-05-08 00:00:00+00:00,1811.4205322265625,1,-7.0758056640625,202.04211425781205
2025-05-08 04:00:00+00:00,1901.4769287109375,1,104.39111328125,306.43322753906205
2025-05-08 08:00:00+00:00,1928.429443359375,1,117.0089111328125,423.44213867187455
2025-05-08 12:00:00+00:00,1956.0797119140625,-1,-54.602783203125,368.83935546874955
2025-05-08 16:00:00+00:00,2050.999267578125,-1,-122.56982421875,246.26953124999955
2025-05-08 20:00:00+00:00,2127.5966796875,-1,-171.5169677734375,74.75256347656205
2025-05-09 00:00:00+00:00,2207.06396484375,-1,-156.064697265625,-81.31213378906295
2025-05-09 04:00:00+00:00,2204.022216796875,-1,-76.425537109375,-157.73767089843795
2025-05-09 08:00:00+00:00,2368.02099609375,-1,-160.95703125,-318.69470214843795
2025-05-09 12:00:00+00:00,2349.8134765625,-1,-145.791259765625,-464.48596191406295
2025-05-09 16:00:00+00:00,2300.79638671875,-1,67.224609375,-397.26135253906295
2025-05-09 20:00:00+00:00,2328.153076171875,-1,21.660400390625,-375.60095214843795
2025-05-10 00:00:00+00:00,2345.613525390625,-1,-44.817138671875,-420.41809082031295
2025-05-10 04:00:00+00:00,2340.643310546875,-1,-12.490234375,-432.90832519531295
2025-05-10 08:00:00+00:00,2405.835693359375,-1,-60.22216796875,-493.13049316406295
2025-05-10 12:00:00+00:00,2383.569091796875,-1,-42.92578125,-536.056274414063
2025-05-10 16:00:00+00:00,2437.7763671875,-1,-31.940673828125,-567.996948242188
2025-05-10 20:00:00+00:00,2500.261474609375,-1,-116.6923828125,-684.689331054688
2025-05-11 00:00:00+00:00,2583.842529296875,-1,-146.066162109375,-830.755493164063
2025-05-11 04:00:00+00:00,2538.134521484375,-1,-37.873046875,-868.628540039063
2025-05-11 08:00:00+00:00,2474.4775390625,-1,109.364990234375,-759.263549804688
2025-05-11 12:00:00+00:00,2532.9658203125,-1,5.168701171875,-754.094848632813
2025-05-11 16:00:00+00:00,2464.07470703125,-1,10.40283203125,-743.692016601563
2025-05-11 20:00:00+00:00,2509.71484375,-1,23.2509765625,-720.441040039063
2025-05-12 00:00:00+00:00,2510.20458984375,1,46.1298828125,-674.311157226563
2025-05-12 04:00:00+00:00,2518.9951171875,-1,-9.2802734375,-683.591430664063
2025-05-12 08:00:00+00:00,2553.945556640625,-1,-43.740966796875,-727.332397460938
2025-05-12 12:00:00+00:00,2531.1826171875,-1,-12.1875,-739.519897460938
2025-05-12 16:00:00+00:00,2485.393310546875,-1,68.55224609375,-670.967651367188
2025-05-12 20:00:00+00:00,2460.143798828125,-1,71.038818359375,-599.928833007813
2025-05-13 00:00:00+00:00,2495.56689453125,1,10.173583984375,-589.755249023438
2025-05-13 04:00:00+00:00,2426.87255859375,1,-33.271240234375,-623.026489257813
2025-05-13 08:00:00+00:00,2460.52392578125,-1,35.04296875,-587.983520507813
2025-05-13 12:00:00+00:00,2511.599853515625,1,84.727294921875,-503.25622558593795
2025-05-13 16:00:00+00:00,2566.568115234375,1,106.044189453125,-397.21203613281295
2025-05-13 20:00:00+00:00,2686.003662109375,-1,-174.40380859375,-571.615844726563
2025-05-14 00:00:00+00:00,2680.369140625,-1,-113.801025390625,-685.416870117188
2025-05-14 04:00:00+00:00,2644.173583984375,-1,41.830078125,-643.586791992188
2025-05-14 08:00:00+00:00,2647.46337890625,-1,32.90576171875,-610.681030273438
2025-05-14 12:00:00+00:00,2623.5029296875,-1,20.670654296875,-590.010375976563
2025-05-14 16:00:00+00:00,2596.11376953125,-1,51.349609375,-538.660766601563
2025-05-14 20:00:00+00:00,2607.26708984375,-1,16.23583984375,-522.424926757813
2025-05-15 00:00:00+00:00,2610.502197265625,-1,-14.388427734375,-536.813354492188
2025-05-15 04:00:00+00:00,2575.56396484375,-1,31.703125,-505.11022949218795
2025-05-15 08:00:00+00:00,2530.63671875,-1,79.865478515625,-425.24475097656295
2025-05-15 12:00:00+00:00,2553.64111328125,1,-21.9228515625,-447.16760253906295
2025-05-15 16:00:00+00:00,2564.81884765625,1,34.18212890625,-412.98547363281295
2025-05-15 20:00:00+00:00,2530.991943359375,1,-22.649169921875,-435.63464355468795
2025-05-16 00:00:00+00:00,2543.35205078125,1,-21.466796875,-457.10144042968795
2025-05-16 04:00:00+00:00,2581.93994140625,1,50.947998046875,-406.15344238281295
2025-05-16 08:00:00+00:00,2600.829833984375,1,57.477783203125,-348.67565917968795
2025-05-16 12:00:00+00:00,2620.876220703125,-1,-38.936279296875,-387.61193847656295
2025-05-16 16:00:00+00:00,2593.280517578125,-1,7.54931640625,-380.06262207031295
2025-05-16 20:00:00+00:00,2591.00244140625,-1,29.873779296875,-350.18884277343795
2025-05-17 00:00:00+00:00,2532.760009765625,-1,60.5205078125,-289.66833496093795
2025-05-17 04:00:00+00:00,2496.919677734375,-1,94.082763671875,-195.58557128906295
2025-05-17 08:00:00+00:00,2491.477294921875,1,-41.28271484375,-236.86828613281295
2025-05-17 12:00:00+00:00,2481.75732421875,1,-15.162353515625,-252.03063964843795
2025-05-17 16:00:00+00:00,2477.905029296875,1,-13.572265625,-265.60290527343795
2025-05-17 20:00:00+00:00,2471.7060546875,1,-10.05126953125,-275.65417480468795
2025-05-18 00:00:00+00:00,2475.73046875,1,-2.174560546875,-277.82873535156295
2025-05-18 04:00:00+00:00,2478.095947265625,1,6.389892578125,-271.43884277343795
2025-05-18 08:00:00+00:00,2510.15478515625,1,34.42431640625,-237.01452636718795
2025-05-18 12:00:00+00:00,2501.837158203125,1,23.7412109375,-213.27331542968795
2025-05-18 16:00:00+00:00,2578.764892578125,-1,-68.610107421875,-281.88342285156295
2025-05-18 20:00:00+00:00,2410.962646484375,1,-90.87451171875,-372.75793457031295
2025-05-19 00:00:00+00:00,2506.7529296875,-1,72.011962890625,-300.74597167968795
2025-05-19 04:00:00+00:00,2386.6416015625,1,-24.321044921875,-325.06701660156295
2025-05-19 08:00:00+00:00,2404.075927734375,1,-102.677001953125,-427.74401855468795
2025-05-19 12:00:00+00:00,2420.0,1,33.3583984375,-394.38562011718795
2025-05-19 16:00:00+00:00,2467.783447265625,1,63.70751953125,-330.67810058593795
2025-05-19 20:00:00+00:00,2514.39501953125,1,94.39501953125,-236.28308105468795
2025-05-20 00:00:00+00:00,2529.35791015625,1,61.574462890625,-174.70861816406295
2025-05-20 04:00:00+00:00,2553.480712890625,-1,-39.085693359375,-213.79431152343795
2025-05-20 08:00:00+00:00,2532.388671875,-1,-3.03076171875,-216.82507324218795
2025-05-20 12:00:00+00:00,2514.85302734375,-1,38.627685546875,-178.19738769531295
2025-05-20 16:00:00+00:00,2484.182373046875,-1,48.206298828125,-129.99108886718795
